dataset,seed,teacher_n_estimators,teacher_max_depth,teacher_learning_rate,lambda_fair,batch_size,epochs,lr,minority_fraction,penalty,label,AUC,SHAP_R2,DP_gap,mean_score_gap,EO_gap,TPR_g1,TPR_g0,EOdds_gap,dTPR,dFPR,grad_norm_mean,grad_norm_max,diverged,masked_batch_frac,n_train,p99_latency_ms,mean_latency_ms,train_seconds,teacher_AUC,sid
bank,42,100,4,0.1,2.5,512,60,0.001,0.01,dp,OFAT:minority_fraction=0.01,0.9103885711985966,0.6992281079292297,0.0491178065632542,0.0212484300136566,0.3441334863600247,0.0106382978723404,0.3547717842323651,0.3441334863600247,0.3441334863600247,0.013882951653944,1.0815620753795772,11.272041074494112,False,0.4195238095238095,35555,0.1219211698844446,0.1126141719996667,14.062580823898315,0.928567327917539,30
bank,43,100,4,0.1,2.5,512,60,0.001,0.01,dp,OFAT:minority_fraction=0.01,0.9054834028358936,0.6870499849319458,0.0630099728014505,0.0061786994338035,0.3558091286307054,0.0,0.3558091286307054,0.3558091286307054,0.3558091286307054,0.0270992366412213,1.1290490018132693,3.228578172616356,False,0.4192857142857142,35555,0.1265605900971422,0.1117290369938928,13.894739627838137,0.928567327917539,31
bank,44,100,4,0.1,2.5,512,60,0.001,0.01,dp,OFAT:minority_fraction=0.01,0.9059355147233766,0.6722691059112549,0.0541512976233352,0.0061874911189079,0.3830228657190783,0.0319148936170212,0.4149377593360996,0.3830228657190783,0.3830228657190783,0.0224071246819338,1.110926642072102,3.9327336052099926,False,0.4211904761904761,35555,0.1285499094137776,0.1153575469961651,14.696160793304443,0.928567327917539,32
bank,42,100,4,0.1,2.5,512,60,0.001,0.03,dp,OFAT:minority_fraction=0.03,0.9060255938296404,0.7038712501525879,0.0663766730005754,0.0012328326702117,0.3993775933609959,0.0,0.3993775933609959,0.3993775933609959,0.3993775933609959,0.0226615776081424,1.1504318072829058,2.8844774438137453,False,0.0002347417840375,36288,0.1395320799292676,0.1187967500027298,14.275794506072998,0.928567327917539,33
bank,43,100,4,0.1,2.5,512,60,0.001,0.03,dp,OFAT:minority_fraction=0.03,0.9090330049371872,0.7026772499084473,0.0516441254031139,0.0225453674793243,0.3392116182572614,0.0,0.3392116182572614,0.3392116182572614,0.3392116182572614,0.013501272264631,1.230254088774339,7.267090971873322,False,0.0,36288,0.1409159995182562,0.1189101689869858,14.2887704372406,0.928567327917539,34
bank,44,100,4,0.1,2.5,512,60,0.001,0.03,dp,OFAT:minority_fraction=0.03,0.9089811591440948,0.6917856931686401,0.0482774252039891,0.0167641192674636,0.2946058091286307,0.0,0.2946058091286307,0.2946058091286307,0.2946058091286307,0.0180661577608142,1.1769742435191135,2.7294651959145315,False,0.0011737089201877,36288,0.1264659205116913,0.1147838680044515,14.235342264175417,0.928567327917539,35
bank,42,100,4,0.1,2.5,512,60,0.001,0.05,dp,OFAT:minority_fraction=0.05,0.901993814015646,0.7019762992858887,0.077109646998431,0.0160189718008041,0.4634280921691533,0.0106382978723404,0.4740663900414937,0.4634280921691533,0.4634280921691533,0.030676844783715,1.1436842730186312,2.915593252973669,False,0.0002283105022831,37052,0.7669354194149488,0.1665235710188426,14.7377507686615,0.928567327917539,36
bank,43,100,4,0.1,2.5,512,60,0.001,0.05,dp,OFAT:minority_fraction=0.05,0.909760621581344,0.7135103940963745,0.067623273181899,0.0116374716162681,0.4045643153526971,0.0,0.4045643153526971,0.4045643153526971,0.4045643153526971,0.0234249363867684,1.1848282563763666,2.973997188397868,False,0.0006849315068493,37052,0.3027836601359012,0.1270245159912519,15.80837082862854,0.928567327917539,37
bank,44,100,4,0.1,2.5,512,60,0.001,0.05,dp,OFAT:minority_fraction=0.05,0.9108780286288208,0.7070486545562744,0.0584437627557884,0.0249895304441452,0.3586563079367882,0.0106382978723404,0.3692946058091286,0.3586563079367882,0.3586563079367882,0.0254452926208651,1.146502521117824,2.422229048640061,False,0.0006849315068493,37052,0.1875441598076576,0.1201086909941295,15.5645489692688,0.928567327917539,38
bank,42,100,4,0.1,2.5,512,60,0.001,0.1,dp,OFAT:minority_fraction=0.1,0.9055686879818374,0.7170363068580627,0.079295983970657,0.0006056874990463,0.4688796680497925,0.0,0.4688796680497925,0.4688796680497925,0.4688796680497925,0.0286412213740458,1.134568489376258,3.432400130605384,False,0.0,39110,0.2011499998752696,0.1199961209913453,16.37264347076416,0.928567327917539,39
bank,43,100,4,0.1,2.5,512,60,0.001,0.1,dp,OFAT:minority_fraction=0.1,0.9104556274583843,0.7067018151283264,0.06875654607401152,0.02099469304084778,0.41597510373443985,0.0,0.41597510373443985,0.41597510373443985,0.41597510373443985,0.023297709923664124,1.1597451846900795,4.027450581746468,False,0.0,39110,0.21931741011030678,0.12262641901452298,16.408748149871826,0.928567327917539,40
bank,44,100,4,0.1,2.5,512,60,0.001,0.1,dp,OFAT:minority_fraction=0.1,0.9097412090012819,0.701342761516571,0.07634947445116473,0.003908798098564148,0.4533195020746888,0.0,0.4533195020746888,0.4533195020746888,0.4533195020746888,0.02724173027989822,1.1420589494220894,2.820467279735907,False,0.0,39110,0.2067583299594844,0.11989577299391385,16.20752501487732,0.928567327917539,41
